date_id,airport_id,airline_id,route_id,flight_type_id,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
13,1,11,29,1,34,0,15,0.0,18.367347,42.857143,8.163265,0.0,0.0,0.0,0.0,0.0,0.0,30.612245,6.0,66,86.363636,6.590909
13,1,12,29,1,226,1,0,2.202643,25.110132,44.933921,9.251101,7.048458,7.488987,1.762115,1.762115,0.0,0.440529,0.0,20.858407,164,85.365854,7.359756
13,1,7,30,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50.0
13,1,13,30,1,100,0,5,0.952381,40.952381,34.285714,9.52381,3.809524,5.714286,0.0,0.0,0.0,0.0,4.761905,11.28,100,68.867925,14.76
13,1,4,498,2,1,1,0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0.0,0.0
13,1,3,31,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,56.25,22.71875
13,1,7,32,1,62,0,8,1.428571,8.571429,48.571429,5.714286,7.142857,10.0,4.285714,2.857143,0.0,0.0,11.428571,33.064516,81,62.352941,19.45679
13,1,13,32,1,74,0,6,8.75,41.25,25.0,5.0,8.75,3.75,0.0,0.0,0.0,0.0,7.5,11.216216,86,88.636364,3.790698
13,1,14,34,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,80.0,15.95
13,1,9,38,2,18,0,0,22.222222,11.111111,50.0,5.555556,0.0,11.111111,0.0,0.0,0.0,0.0,0.0,12.666667,16,68.75,12.125
13,1,5,91,1,8,0,0,0.0,12.5,12.5,25.0,37.5,12.5,0.0,0.0,0.0,0.0,0.0,30.875,8,25.0,35.375
13,2,3,40,1,31,0,5,11.111111,25.0,8.333333,0.0,19.444444,11.111111,0.0,11.111111,0.0,0.0,13.888889,49.193548,46,73.913043,14.847826
13,2,5,121,1,2,0,2,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,20.5,0,0.0,0.0
13,2,10,4,1,2,0,20,0.0,0.0,0.0,9.090909,0.0,0.0,0.0,0.0,0.0,0.0,90.909091,24.5,195,88.613861,4.358974
13,2,15,4,1,228,0,10,3.781513,36.134454,34.453782,8.403361,4.201681,5.042017,3.781513,0.0,0.0,0.0,4.201681,15.552632,10,90.0,2.5
13,2,16,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,76.068376,7.980583
13,2,10,5,1,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
13,2,5,5,1,36,0,1,24.324324,27.027027,37.837838,5.405405,2.702703,0.0,0.0,0.0,0.0,0.0,2.702703,4.638889,18,83.333333,3.944444
13,2,10,42,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18,94.444444,4.0
13,2,15,42,1,44,0,0,2.272727,20.454545,29.545455,20.454545,11.363636,2.272727,11.363636,2.272727,0.0,0.0,0.0,35.931818,28,85.714286,3.857143
13,2,3,43,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,100.0,0.0
13,2,10,44,1,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,0.0
13,2,15,44,1,85,0,3,10.227273,43.181818,27.272727,7.954545,3.409091,0.0,2.272727,2.272727,0.0,0.0,3.409091,13.717647,0,0.0,0.0
13,2,16,44,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,60.344828,24.695652
13,2,10,6,1,11,0,14,8.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.636364,142,97.183099,3.28169
13,2,15,6,1,167,0,7,8.045977,47.701149,22.413793,4.022989,6.896552,4.022989,0.0,2.873563,0.0,0.0,4.022989,15.497006,10,100.0,1.3
13,2,16,6,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,56.896552,23.62
13,2,10,7,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,36,97.222222,1.111111
13,2,19,7,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,0.0
13,2,15,7,1,34,0,0,5.882353,38.235294,23.529412,14.705882,5.882353,2.941176,8.823529,0.0,0.0,0.0,0.0,24.205882,0,0.0,0.0
13,2,10,8,1,1,0,5,0.0,0.0,16.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.333333,4.0,31,87.096774,7.225806
13,2,5,8,1,18,0,0,22.222222,66.666667,11.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166667,26,92.307692,2.384615
13,2,15,8,1,63,0,4,1.492537,35.820896,28.358209,7.462687,8.955224,11.940299,0.0,0.0,0.0,0.0,5.970149,18.396825,84,97.619048,2.214286
13,2,3,48,1,28,0,2,6.666667,56.666667,3.333333,3.333333,10.0,6.666667,6.666667,0.0,0.0,0.0,6.666667,18.785714,38,97.368421,1.473684
13,2,10,49,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,0.0
13,2,15,49,1,6,0,0,33.333333,33.333333,0.0,16.666667,16.666667,0.0,0.0,0.0,0.0,0.0,0.0,10.666667,0,0.0,0.0
